Term,NES_ciao,FDR_q_val_ciao,NES_ukbb,FDR_q_val_ukbb
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,1.878999497705832,0.011973105373382219,1.0806611197832192,1.0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,1.49633762376306,0.22057723888048458,1.2954929289919366,0.9100164250529407
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,1.2459146477674838,0.526364311282242,1.153737367177507,1.0
REACTOME_ADIPOGENESIS,1.0781562368434816,0.7354161139676002,1.1357721556381095,1.0
REACTOME_AMYLOID_FIBER_FORMATION,1.9175351212906142,0.009049440107788888,1.0029347434306048,1.0
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,1.3958002668155007,0.3152077995639989,0.5709744202990688,1.0
REACTOME_ANTIMICROBIAL_PEPTIDES,2.2167928009781552,0.00011491352517827157,1.1078693324066646,1.0
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.7772042313556076,0.9454193281214216,0.87651156846393,1.0
REACTOME_APOPTOSIS,0.7560450740863254,0.9465575167510831,0.8988491604253159,1.0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,1.5725011495738235,0.14765669775875534,0.7040144119323942,1.0
REACTOME_APOPTOTIC_EXECUTION_PHASE,1.617399809590724,0.10859328129346664,0.6844904925735082,1.0
REACTOME_ARACHIDONATE_METABOLISM,0.8676879168310611,0.9262407655071003,0.7744161491812721,1.0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,1.2073711888373668,0.5629949300916629,1.1353676256598033,1.0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,2.081789677597249,0.0009193082014261726,0.9833025846119294,1.0
REACTOME_ATTACHMENT_AND_ENTRY,1.6132888075662395,0.10906251152127791,1.365566006854313,0.7753308113421032
REACTOME_AUTOPHAGY,0.7839528988011297,0.9441412429008293,1.0775439595506449,1.0
REACTOME_BACTERIAL_INFECTION_PATHWAYS,0.9379127805030552,0.8729166072129406,0.7489791078443987,1.0
REACTOME_BASIGIN_INTERACTIONS,0.9887340385277836,0.8250008717841238,1.1511827542520316,1.0
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,1.720068027466499,0.04847352266433003,1.1545071934319422,1.0
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,1.4877296142864351,0.22959012987870647,1.0114837176404141,1.0
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.8419697484622125,0.9502956927492452,1.0287592623678419,1.0
REACTOME_CELLULAR_SENESCENCE,0.7938900174593435,0.9444530262570799,1.000178481093103,1.0
REACTOME_CELL_CELL_COMMUNICATION,1.2329229474805106,0.5434944446903917,0.9999876730185233,1.0
REACTOME_CELL_JUNCTION_ORGANIZATION,1.1366421608928245,0.6426660283121436,1.0389734609482135,1.0
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.9061433965329377,0.9074817141073611,1.037246393176967,1.0
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,1.2677009360528806,0.48625921053262827,1.407122040767485,0.6219539994617997
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,1.805302955618658,0.023741134301830905,1.2124393703755394,0.9510748939963656
REACTOME_CILIUM_ASSEMBLY,1.1538861365788595,0.6215341850161709,1.0653417173226776,1.0
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,1.4604253379678376,0.2418147315043956,1.259410415826118,0.9453204109855196
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,1.0266932662907695,0.7890464559884584,1.1998377000447178,0.9648114018287078
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,1.8637338458028638,0.013674709496214316,1.1074425108709385,1.0
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,1.9957709685519518,0.0032648960388885397,1.1113359843504598,1.0
REACTOME_COLLAGEN_DEGRADATION,2.1436918848260444,0.00035750874499906714,1.292328566079581,0.9078874428404048
REACTOME_COLLAGEN_FORMATION,2.065313415679279,0.0009652736114974812,0.9538788941942429,1.0
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,2.0975391587647043,0.0007425181626903702,0.7802988870944699,1.0
REACTOME_COMPLEMENT_CASCADE,2.1423076642586882,0.00032175787049916043,1.1155894862328917,1.0
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.7665834508477848,0.9449631328439386,0.912612198550606,1.0
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,1.1559921533226323,0.6252854497712768,0.9895678303092367,1.0
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,0.9983090900350535,0.8215268203162064,1.4268669873071531,0.6472436197812497
REACTOME_CO_STIMULATION_BY_CD28,0.7025685654273658,0.9856988907013259,0.9042565427043637,1.0
REACTOME_CS_DS_DEGRADATION,1.5847123635467482,0.1367860172851874,1.2124393703755394,0.9510748939963656
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,1.2332573777892017,0.5459257844120476,0.9993052821453481,1.0
REACTOME_DAP12_INTERACTIONS,1.2532254350667411,0.5108469782800842,1.4210185942402018,0.6250213023176667
REACTOME_DAP12_SIGNALING,1.0529261748260041,0.7497695477353693,1.5238853454224115,0.5371864178200395
REACTOME_DEATH_RECEPTOR_SIGNALING,0.6325687267241348,0.9969273410753954,1.112031565638148,1.0
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,1.771209014136356,0.030076513138732493,1.4073329475686975,0.682086471536167
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,2.1159699401551255,0.0005850143099984735,0.8050889345909762,1.0
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,2.164052673480725,0.0003016480035929629,1.275534124814309,0.9388197205722377
REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,1.8854714008036992,0.01139022861567028,0.9775269608505693,1.0
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,1.4393953791325098,0.2669209041355535,1.1669152591166725,1.0
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,0.993883338952211,0.8210073003501963,0.9380804103425158,1.0
