Term,NES_ciao,FDR_q_val_ciao,NES_swiss_geriatric_healthy,FDR_q_val_swiss_geriatric_healthy
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.9898498282823808,0.8280582439202365,1.094376403515759,0.8455895982840346
REACTOME_OTHER_INTERLEUKIN_SIGNALING,1.3470600452023336,0.3687407072433936,1.1097192592574503,0.8767189699319032
REACTOME_PEPTIDE_HORMONE_METABOLISM,1.2296090435147726,0.545355214899827,1.0850868328487262,0.8518496941450626
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,1.4212904488536926,0.2869291279304652,1.587263715865132,0.18843841855784765
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1.0639975249262448,0.7545557227653749,1.0014239790742887,0.8644466160256232
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2.326919684964618,0.0,1.4578371229609524,0.26263803193602203
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,1.2083340584413909,0.5636761609286987,1.1206313212210048,0.8655710616211637
REACTOME_SARS_COV_2_INFECTION,0.9675646567092365,0.8403388478489174,1.5243893757467,0.22174085745306252
REACTOME_SARS_COV_INFECTIONS,0.9568388990677306,0.852140862914389,1.255881869056646,0.780544244569878
REACTOME_SIGNALING_BY_GPCR,0.8800808505121178,0.9268202042738799,1.4617540594345988,0.2893989203339626
REACTOME_SIGNALING_BY_INTERLEUKINS,1.2018451800798151,0.5747736998666776,1.1971675272073146,0.8510851736293384
REACTOME_SIGNALING_BY_PDGF,1.6226991773076351,0.10514990759163353,1.0821139868907508,0.8360872094463516
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,1.0724324155296254,0.7444161460871626,0.9551262133722308,0.820574636549003
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.9412990921802522,0.8702318913295983,1.007420454496266,0.8694462833990944
REACTOME_SIGNALING_BY_VEGF,1.0106131606714306,0.7985776015119466,1.1513552870430719,0.8446362841935227
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,1.463910885156739,0.24081128449151837,1.016093401306983,0.9104149564388423
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,1.0264212869582958,0.7866857125356954,0.9976031714847292,0.8552362289618334
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,1.4643622723403702,0.2426001306552049,0.9965537061175119,0.8386281884137852
