Term,NES_ciao,FDR_q_val_ciao,NES_ukbb,FDR_q_val_ukbb
HALLMARK_ADIPOGENESIS,-1.42566000245993,0.1475978009720341,1.0307715792483214,0.8970677015955153
HALLMARK_ALLOGRAFT_REJECTION,1.3737213615264456,0.1769469247863717,1.1341234816102943,0.6155362533111564
HALLMARK_ANDROGEN_RESPONSE,-0.7942092200399481,0.8398533981356068,1.122494780429239,0.635158832830243
HALLMARK_ANGIOGENESIS,1.8978983041115813,0.001316908557162062,1.1624180112177986,0.5608020698576973
HALLMARK_APICAL_JUNCTION,1.4893179011812105,0.08116945470507982,1.1700933132022002,0.5696812889568387
HALLMARK_APICAL_SURFACE,1.2050654537524208,0.371477955499465,1.1764372956786566,0.5916343251401466
HALLMARK_APOPTOSIS,1.180519909910451,0.37926966446267385,1.0805684729677956,0.8220677015955153
HALLMARK_BILE_ACID_METABOLISM,0.8133522415692177,0.8522792744033382,-0.6266794477432306,0.9935483870967742
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-1.2616253603045566,0.22653857973752803,1.1919997063790382,0.6292583009918068
HALLMARK_COAGULATION,2.1890542071642707,0.0,1.0660316100913825,0.7650756905199609
HALLMARK_COMPLEMENT,1.1815113745894863,0.3965280976591662,1.0192596100150393,0.8280180737574292
HALLMARK_DNA_REPAIR,0.6625641665670117,0.951438996954649,0.7315789931445612,1.0
HALLMARK_E2F_TARGETS,1.1430626801781445,0.4167117691219861,0.6047823608359683,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2.2248853392357315,0.0,1.3677658641469514,0.2690815006468305
HALLMARK_ESTROGEN_RESPONSE_EARLY,1.8102248697542367,0.006913769925100826,1.01802414543562,0.7663993100474342
HALLMARK_ESTROGEN_RESPONSE_LATE,1.4017489621518426,0.1562182775933496,1.0274146406376339,0.8694223700692005
HALLMARK_FATTY_ACID_METABOLISM,-2.1321353485448444,0.0,0.4703201111734087,1.0
HALLMARK_G2M_CHECKPOINT,1.658036856535119,0.03259348678976104,0.8699170403164967,1.0
HALLMARK_GLYCOLYSIS,-1.1566257473378296,0.3056684283678149,0.8463770272974552,1.0
HALLMARK_HEDGEHOG_SIGNALING,1.6220502692747762,0.03541543369796545,1.2957286978275462,0.4959034066407935
HALLMARK_HEME_METABOLISM,0.7281523103259314,0.948900397493355,0.36467869210014975,0.9998490728762398
HALLMARK_HYPOXIA,1.093176817620025,0.4801366292628056,1.0247733914808084,0.8424869653847661
HALLMARK_IL2_STAT5_SIGNALING,1.0120581611902435,0.5732785144017276,1.2816099653028001,0.45040965933592064
HALLMARK_IL6_JAK_STAT3_SIGNALING,1.6162226083216078,0.0333342478531647,1.487130695765794,0.07072013799051315
HALLMARK_INFLAMMATORY_RESPONSE,1.3227998106656025,0.21577546709100384,1.241714302930947,0.4848354175650424
HALLMARK_INTERFERON_ALPHA_RESPONSE,1.281385312944176,0.2496510030937668,0.9205870957464715,0.9307747592353026
HALLMARK_INTERFERON_GAMMA_RESPONSE,1.041006647339063,0.5755812230788225,1.0685036510479724,0.7942120645872263
HALLMARK_KRAS_SIGNALING_DN,1.5328946241387904,0.06935718401053527,0.926991758512638,0.9452647544274435
HALLMARK_KRAS_SIGNALING_UP,1.6513685173699277,0.02897198825756537,1.0771453868359535,0.7930903279811279
HALLMARK_MITOTIC_SPINDLE,1.0310604750151537,0.575172474922811,0.5803831576708655,1.0
HALLMARK_MTORC1_SIGNALING,-1.3689333271574236,0.16820970440602342,1.0140639654456565,0.752280492254619
HALLMARK_MYC_TARGETS_V1,0.8878853243183533,0.7409462536695108,-0.9745562157254674,0.8129032258064517
HALLMARK_MYOGENESIS,1.515053197805549,0.07111306208675135,1.1371367377702275,0.6459017481009719
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-2.014560246917413,0.0013810320558786816,0.43409402709180783,1.0
HALLMARK_P53_PATHWAY,0.9627836171835207,0.6552414758079547,0.9631418576728635,0.9027837669493555
HALLMARK_PANCREAS_BETA_CELLS,1.1270937225631288,0.43037144216994083,0.9328820189353586,0.9632230641286269
HALLMARK_PEROXISOME,-2.1214004678812546,0.0,-0.9777088621601584,1.0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.8867522323465692,0.8040431403510042,-1.4366781527074184,0.35000000000000003
HALLMARK_PROTEIN_SECRETION,-1.2615094608549775,0.19835072902557566,-1.0285637198589257,1.0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-1.3537300924286082,0.15536610628635167,-0.9168104725110892,0.8332258064516129
HALLMARK_SPERMATOGENESIS,0.6805995800772402,0.9670247665034902,0.42762050932305457,1.0
HALLMARK_TGF_BETA_SIGNALING,1.0266467801018893,0.5634905392923445,1.2788095857390076,0.3756791720569211
HALLMARK_TNFA_SIGNALING_VIA_NFKB,1.3242047119041649,0.2285071508918528,1.2238815963207954,0.506006283496581
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1.1664809872027355,0.3879706674296375,-0.7964075581540344,0.9634408602150538
HALLMARK_UV_RESPONSE_DN,-0.9907596400585336,0.6066528563461079,1.188181429571342,0.5821474773609314
HALLMARK_UV_RESPONSE_UP,0.9577279541257321,0.6445279705890422,0.6653014515270358,1.0
HALLMARK_XENOBIOTIC_METABOLISM,1.2894267292036208,0.2509328102279898,1.0188763301805823,0.794954721862872
