Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_geriatric,FDR_q_val_swiss_cent_geriatric
GOBP_DETOXIFICATION,-1.072790323509985,0.7773348821040564,-1.588007906079686,0.25088850998690027
GOBP_ERBB_SIGNALING_PATHWAY,-1.126070749838469,0.7127315388132963,-0.9566886279127795,0.6899025467013045
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,-1.322791592650657,0.5659461158661251,-0.8326941088681702,0.8351484361550998
GOBP_FIBROBLAST_PROLIFERATION,-1.1047340178581977,0.7367508581119615,-0.9016434811029014,0.7596425444883022
GOBP_GLUCOSE_METABOLIC_PROCESS,-1.277542302986347,0.6046305704635547,-1.2014834160757382,0.47731235311249665
GOBP_GRANULOCYTE_ACTIVATION,-1.0139542282782805,0.7996176188424967,-1.0730458179508835,0.5905919137217701
GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,-0.934372686289491,0.8921823564881398,-0.8342225259430459,0.8363386091145729
GOBP_HORMONE_METABOLIC_PROCESS,-1.0542172119014157,0.7791395761979664,-1.0851137982951158,0.5803912175511485
GOBP_ICOSANOID_METABOLIC_PROCESS,-1.4154419262397198,0.5209517442402728,-1.488390630945863,0.2872256903019672
GOBP_IMMUNE_SYSTEM_DEVELOPMENT,-0.8473839988627875,0.935217797751145,-1.21028606337244,0.4720175201465058
GOBP_IMMUNOGLOBULIN_PRODUCTION,-0.6724638794899173,0.9721185425459078,-1.2069200789828785,0.47245712226512987
GOBP_INTERLEUKIN_12_PRODUCTION,-0.8649291469541419,0.9347887239709599,-1.632473953911102,0.2786247196089643
GOBP_INTERLEUKIN_17_PRODUCTION,-0.7884643118682411,0.9590226803764854,-1.1143838619062152,0.5401192811230955
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.9076916442142957,0.9062816414420459,-1.2215291091109899,0.46032280590328284
GOBP_JNK_CASCADE,-0.8669067677652671,0.9348730928741865,-0.7140551502550475,0.9316533344069249
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,-0.8289503462852146,0.9496972799015282,-1.036843324928949,0.6122594448120237
GOBP_LEUKOCYTE_HOMEOSTASIS,-0.8637363853206251,0.9352488371683872,-0.9753976350992908,0.6770778156324213
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,-1.2059138709630879,0.65154312671822,-1.3479407490635607,0.3669817632495578
GOBP_LIPID_CATABOLIC_PROCESS,-1.032292471958798,0.7864312014778589,-1.4532685376223131,0.3164487378984907
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS,-0.8065921826151238,0.9556906155880776,-1.3609838840310309,0.36779115172626625
GOBP_LYMPHOCYTE_HOMEOSTASIS,-1.195923319098278,0.6541557945372583,-1.1156069000067756,0.5400039250576129
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,-1.3376095206711658,0.5506947379350883,-1.1798124547280069,0.482294562792012
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,-1.2327724019272075,0.6382349681432247,-1.1835782447369125,0.4837416423580675
GOBP_MUSCLE_CELL_MIGRATION,-1.0319895569043893,0.784528048338044,-0.8422581589969814,0.8293726313883115
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,-0.9223403899723324,0.8972683692886023,-1.2418931902513695,0.4496162565371113
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,-1.0397082414869716,0.7902706886484459,-0.9593752094700804,0.6867811581686443
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,-1.0037880983819831,0.8052125856574001,-1.2900496260019898,0.4231775245317829
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,-0.95371832129864,0.8689376378572177,-1.1120066513790268,0.5416249460941982
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,-1.2278662772666,0.6390588554750126,-1.1105690443972593,0.5409386739527844
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,-0.9336089718869314,0.8931340344861541,-1.7431813413645774,0.26081255506156653
GOBP_NEURON_APOPTOTIC_PROCESS,-0.8900764029703018,0.9228841931878128,-1.1767871880598388,0.4822757187312905
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,-1.38944804226473,0.5410869276989438,-1.6179978908957664,0.28234528449652707
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,-1.3014071880128537,0.5828902096539722,-1.5736436680220443,0.24953854362835307
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-1.1843477870475956,0.6565885598082479,-1.6298422192482838,0.2772993890953091
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,-1.5033246817372645,0.48893746739058047,-1.8349044221543185,0.535898434031975
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,-1.886478510109323,0.2584174001824089,-1.6628298633796936,0.27752531978391964
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS,-1.404263807448946,0.5335291879316387,-0.8361816090461863,0.8366926402997222
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,-0.940629663855839,0.881199936582993,-1.2091583248394768,0.47293066293660446
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,-0.813563118519782,0.9524364321416304,-0.780878875532292,0.871345852047845
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,-1.3186993132700442,0.5689066291998077,-1.5284631580948604,0.25985082307626484
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,-0.7244691321284952,0.969870086503059,-1.1646773924147171,0.49171065783527185
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,-1.1745805253973778,0.6674326411993364,-1.2232041808482785,0.45965162712499363
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,-0.9026019946841233,0.9131079572351416,-0.9140225535885254,0.7416789230956801
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,-0.7165130105953145,0.9704738032384368,-1.1501119671699935,0.5052117559674429
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,-1.1041532172880166,0.7351277620973462,-1.568777256853899,0.2511940236540208
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,-0.7444096939667204,0.9656669449406843,-1.3044384662469128,0.4102261056096327
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,-0.9826676645508411,0.8344288003850089,-1.386702625812452,0.3689331826855996
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,-1.2174644107036197,0.637574275758103,-0.7897947166278007,0.8683291792817845
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,-1.0169625680031784,0.7991207182003761,-1.0132642111229955,0.6423094433876276
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,-0.6183140408502088,0.9803203447931302,-0.9574508461737163,0.6895072235776469
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,-0.8524530974063381,0.9344483743494377,-1.3233235254079292,0.3970284293073123
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,-1.042577267327918,0.7918907974322468,-1.619103638891432,0.28712449055008826
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,-0.8868451191306571,0.9248418868386236,-0.9003416476679876,0.7585564080297763
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,-0.9719184643869807,0.8495976706163952,-1.2322694154052558,0.4527906513076764
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,-1.2284488242548677,0.6395480872120056,-1.049592671657239,0.6058437747801725
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,-1.5817494068754276,0.422923294035078,-1.4175866103572679,0.3443654899329058
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,-1.015520051687394,0.7978547908378166,-1.1785890229147837,0.48231765970066476
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,-0.75924813107211,0.9618443182302456,-1.5373262582028935,0.25021041867695
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,-1.2044053289541223,0.6497884060064488,-1.1427544601429973,0.5133753324449833
GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION,-0.9841732479196892,0.8312114223065887,-1.183479226016232,0.4826230030085876
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,-1.2693246991730183,0.6222607661193128,-1.652199353547364,0.2632734729768841
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,-1.0785887805441658,0.7692511950132866,-1.4617840906916784,0.30745927310571713
GOBP_REGULATED_EXOCYTOSIS,-0.826595266021174,0.9500570586863063,-0.7516693673251235,0.8999179586539243
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,-0.9960846046488663,0.8127114801218083,-0.8165722781877452,0.8470118971315774
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,-0.924038249664296,0.8976158775912679,-1.3848367254761818,0.3684404950155119
GOBP_REGULATION_OF_AUTOPHAGY,-1.0440792282553124,0.7947316608443015,-1.6519508973250143,0.2551032254980298
GOBP_REGULATION_OF_B_CELL_PROLIFERATION,-0.6599926196665012,0.9710934268337988,-1.0505570369905848,0.6049731987209032
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,-1.1947975776799218,0.6536054412529009,-1.222708782234916,0.4593130414541248
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,-1.1139503420590702,0.7280379166543591,-1.2864631289067194,0.41776823276860037
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,-0.8540542522013179,0.9343032537064492,-1.3536267831414792,0.3709622466409125
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,-1.0050929533238853,0.8054258061659822,-0.9549827508106156,0.6908200048809363
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION,-0.7861650025645113,0.9556171620767777,-0.7226102177238016,0.9258360936534468
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,-0.9637258659693562,0.8626386893735819,-1.0402737223628906,0.6134923812313346
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,-1.3333174657035678,0.5565826776266587,-1.0338349871146453,0.6151187963968393
GOBP_REGULATION_OF_DNA_RECOMBINATION,-0.7342136750580417,0.9659496562843585,-1.2967700347498456,0.4149035793928243
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,-1.08238231233954,0.7659940983072162,-1.559779811100238,0.23959446407799995
GOBP_REGULATION_OF_GTPASE_ACTIVITY,-0.8877886883112962,0.9236788394751404,-0.9693963904063777,0.679544528445346
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-1.3836772288312573,0.5441543885107268,-1.4146616665944343,0.33296975004202756
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY,-0.8582012015990512,0.934212550731019,-0.9818749747658585,0.6678170014516199
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,-0.8497444732875715,0.9357542773371059,-1.1954860735118709,0.4792089945616989
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.861959000094608,0.9312491228045534,-1.0754959061109974,0.5892759469968591
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,-0.7789477607018132,0.9581196370666599,-0.528163385520909,0.9902656261131793
GOBP_REGULATION_OF_MOLECULAR_FUNCTION,-1.0357986408998443,0.7847988804975528,-1.4949170525319262,0.28201056086677734
GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,-0.575357633081241,0.9904971539367785,-1.343640068726295,0.36905859015137094
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,-1.0375700658997378,0.7836751492978817,-1.1237387790250815,0.5289770239886686
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,-0.9482445550322297,0.870192640499332,-0.7147314822361263,0.9322021609834971
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.7636898250385186,0.9602624543920965,-0.6380347447955013,0.9698747364390752
GOBP_REGULATION_OF_PLATELET_ACTIVATION,-1.2492862929091184,0.6306709375877365,-0.7326487635741903,0.9200797122295126
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,-1.0121287320393486,0.8011676107801879,-0.9277725817665449,0.7254631160044801
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-1.3738956952297612,0.5370088150045175,-1.606767697842841,0.25617012041646847
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,-1.0907351013339681,0.7605432112221349,-1.1021979233076047,0.5525516150458786
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,-1.0359726725127736,0.7856908344528548,-1.4239847701884876,0.33781435703212426
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,-1.1484871151513414,0.6944314460921998,-0.974434024832509,0.6766692061161645
GOBP_REGULATION_OF_PROTEOLYSIS,-1.1222185644793896,0.7173038091123347,-1.7324135205049422,0.2521929503633698
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,-0.885247339603632,0.9274844280203592,-1.4835016382280481,0.28655980517659035
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,-0.8594124250578524,0.9325935452191022,-1.4170896496373115,0.33831154913697237
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,-1.1726000551947147,0.664136077534019,-1.0123914392357223,0.6429865273159603
GOBP_RESPONSE_TO_ETHANOL,-1.0720876484203912,0.7745240457684333,-0.9450772359077274,0.6999389889157487
GOBP_RESPONSE_TO_HEAT,-1.0417511877115342,0.791496518635246,-1.5795537125929298,0.24998451623416915
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,-0.906945682210262,0.9068550747369664,-1.6543268057637952,0.2770562704864439
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,-1.1031581018613557,0.7347902525289826,-1.000117549749831,0.6529781367482065
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,-1.3805199022334245,0.549484114146348,-1.6612878751485727,0.27014511300196314
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,-0.974869533640896,0.8489981110091935,-1.3921918759354746,0.36284249148039643
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,-1.4070791118690082,0.5392414471225592,-1.1791012615309404,0.4824425451266232
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION,-1.134705712978903,0.6998861139700434,-1.1811854740625292,0.48199618536733396
GOBP_TEMPERATURE_HOMEOSTASIS,-1.0290369078430384,0.784921115724689,-1.694344719696434,0.2708516871888381
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-0.6862640575754767,0.9711334950573378,-1.1810081775535177,0.48106622419936285
GOBP_T_CELL_APOPTOTIC_PROCESS,-0.8567658629438102,0.9340614402619333,-0.9406366602577036,0.7063314138300034
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,-0.712836297292997,0.9687469181714082,-1.0655519336043011,0.598132545481968
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,-1.0445965406032636,0.7945878952791751,-1.2692656741022807,0.4261273998412641
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,-0.921615283724873,0.8966444954799334,-1.1881254863309612,0.4816183680134759
GOBP_VESICLE_LOCALIZATION,-0.7056770148274916,0.9670471789527231,-1.489143547902342,0.2884395624155739
