Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_healthy,FDR_q_val_swiss_cent_healthy
GOBP_CARBOHYDRATE_HOMEOSTASIS,0.8299894641934601,0.9316361566880795,1.0388564239589957,0.6870109940528534
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,1.3254235472527016,0.45693938226054115,1.2220510105632558,0.49939434562820056
GOBP_CARDIOCYTE_DIFFERENTIATION,1.2262133965729913,0.5773164388695611,0.8300332332224527,0.8998204170917079
GOBP_CARTILAGE_DEVELOPMENT,1.5831768619692925,0.24739447967607084,1.30099209418297,0.4431872541847829
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,0.9475983383150088,0.8607810341998617,1.2770982425880313,0.45044816353357897
GOBP_CELLULAR_DEFENSE_RESPONSE,1.5311502369320673,0.295915753196457,0.9304124695424735,0.8133899254972683
GOBP_CELLULAR_EXTRAVASATION,0.6546651835362656,0.9814614107112372,0.9592819383828205,0.7907267209309595
GOBP_CELLULAR_HOMEOSTASIS,0.8493400136982817,0.9237734277419126,1.1915468763629378,0.5164390458848588
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.743749467569991,0.9652548430363758,1.0788214573231336,0.6457727835834985
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,1.167400159348935,0.6594635435369413,1.1676100645723213,0.5371830935851706
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,1.1486179705316162,0.6725371264629296,0.8655700442840765,0.872662748062877
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.8181341912614258,0.9329164158438757,1.3635844262880028,0.36723573513923874
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS,1.2135965262712876,0.5953297097769792,1.17608932758955,0.5297779571315105
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0.9369473558173028,0.8681242343957649,1.2148625085735052,0.503735179456675
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.8139070044354461,0.9364561369068345,1.143026335273859,0.5565876054640466
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,0.7768303629899381,0.9562934393099052,1.2620192739735112,0.45597093551168427
GOBP_CELLULAR_RESPONSE_TO_LIPID,1.0103614436022113,0.82395017169834,1.0197515008261857,0.711645384255363
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,1.170643399687354,0.6567935639082215,1.1194708370931308,0.5832152161336283
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.9507705207292327,0.8588096492167417,1.1410446877319138,0.5571780184181601
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,0.9486569871001503,0.8594193811756722,1.1009470555923377,0.6013213059830573
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.9053587602455044,0.8920045041473097,1.2887536131563382,0.4445796500567954
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,1.0793826888517772,0.7485430879470019,1.1495681063582452,0.5541945137120611
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,0.75788084054613,0.9662447521670005,1.143779110651316,0.557029575335708
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.9639486136935483,0.8557858863276658,1.334565398300758,0.39798603804670635
GOBP_CELLULAR_RESPONSE_TO_RADIATION,1.2446940352157627,0.5532765272129302,1.1958613879856113,0.5202359264821106
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,1.1553439631380522,0.669370184969438,1.3897549824599504,0.3842617188304204
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,1.2261779813360225,0.5765099669505984,1.1195209990931698,0.5843903250210337
GOBP_CELL_ACTIVATION,1.0953455937347742,0.729159426977898,1.0702538504985084,0.6509627353441935
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.9935230644462651,0.8333349399095451,1.1135500177896402,0.5906908951775635
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.8574446142885583,0.9212844262989452,0.609948208810474,0.9734274420278181
GOBP_CELL_CELL_ADHESION,1.1492539931207766,0.6715271268784236,0.9691982438584391,0.7764255251111397
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,1.696609127185356,0.14952428258878037,0.6889725590260752,0.9540104166814843
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,1.300206339285282,0.4905265586492307,1.0988174273048403,0.6052484739189942
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,1.14607055438706,0.6758295628403317,1.3397344643554752,0.3972630626662989
GOBP_CELL_CELL_SIGNALING,1.2398583074060896,0.5580898943204374,1.2386623798019931,0.4788688695262754
GOBP_CELL_CHEMOTAXIS,1.5490146340479802,0.2709576840981232,1.3642445655921283,0.3706273205385753
GOBP_CELL_FATE_COMMITMENT,1.3144241933216765,0.4719393296651259,1.142308824092912,0.5546842033917158
GOBP_CELL_GROWTH,0.9191817532292814,0.8813808968878707,0.9862980460253341,0.7557592642306817
GOBP_CELL_JUNCTION_ASSEMBLY,0.8883655551322733,0.9082143891664198,0.7850943474171342,0.9233209652347799
GOBP_CELL_JUNCTION_ORGANIZATION,0.923835697006044,0.8772528784538478,0.8114031851710455,0.904084072535644
GOBP_CELL_KILLING,1.9402135464485875,0.022649628760278855,1.2367319545183264,0.4779020966597652
GOBP_CELL_MATRIX_ADHESION,1.4009361562368254,0.3961771749847007,0.6921446051774973,0.9528047399368114
GOBP_CELL_MATURATION,1.0742552828311136,0.7557209494552235,0.9224573453171621,0.8194529660116723
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,1.1001787885157184,0.7245028454226495,0.4939160028813098,0.9932056523462398
GOBP_CELL_MORPHOGENESIS,1.0613073418837393,0.7745723148973703,0.6014661856987902,0.9726389550262251
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.8599313134699567,0.9221770519359106,0.7199515255928608,0.940439594456418
GOBP_CELL_RECOGNITION,1.7233310951767848,0.12756941464313507,0.7983906658563528,0.912135776378949
GOBP_CELL_SUBSTRATE_ADHESION,1.3521190246633752,0.4342222977542397,0.7635872409294749,0.930819839025456
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,1.5066620441855338,0.314392195703856,1.1096379837650332,0.5934944616405918
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,1.330576359991156,0.448119571035672,1.1520861230470518,0.5531871542397452
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,0.9758872939721795,0.8492717656634087,1.3110804184322262,0.4471508717076982
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.8006895787578578,0.9461420042958524,1.2810746439249632,0.45218334312359015
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,1.1527434197204236,0.6685581107266965,0.8243219376990132,0.9034122660406749
GOBP_CHEMICAL_HOMEOSTASIS,1.1639860574040908,0.6643951753577784,1.2388027642954995,0.48024402693231105
GOBP_CHEMOKINE_PRODUCTION,0.9440708460167033,0.8623558363574452,1.426377648226819,0.38876171836432666
GOBP_CHONDROCYTE_DIFFERENTIATION,1.449831323366214,0.3664300312467454,1.2632846833903797,0.4577303549555401
GOBP_CIRCADIAN_RHYTHM,0.9375447737263863,0.867979415863816,1.196048910236252,0.5228214767492744
