Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_geriatric,FDR_q_val_swiss_cent_geriatric
GOBP_ADAPTIVE_IMMUNE_RESPONSE,1.21405356270413,0.5957970114873118,0.7031482127387052,0.9951960638662303
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.9033999267385824,0.8933705645962261,0.994164388373986,0.9043206987639694
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,1.6185904453524755,0.22348710699259194,0.9202389732945665,0.868015565062218
GOBP_ARTERY_DEVELOPMENT,1.484985282044302,0.3295269655135195,1.3096255409197644,0.9290188310079251
GOBP_ARTERY_MORPHOGENESIS,1.8854129875471337,0.03743465621821584,1.7490048722745566,0.27535998349941343
GOBP_AXON_DEVELOPMENT,1.1060600820124165,0.7225828482056729,1.2613708136469561,0.8077304851311271
GOBP_AXON_EXTENSION,1.0293179447686402,0.7970635440704134,1.3245644629054063,0.9170200971987676
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,1.2654349772391473,0.5271430059835174,1.2650339710090808,0.8263473115645907
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,1.3804644063514335,0.4136960790905287,1.1390562521462517,0.8962841452567258
GOBP_CALCIUM_ION_HOMEOSTASIS,1.0882188354387459,0.7350764813657803,0.7824809212446879,1.0
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,0.9533917381514896,0.8635957301043999,0.7786202613680999,1.0
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.9629013713501802,0.8557838206031979,0.7403225780091993,0.9839540972560127
GOBP_CALCIUM_ION_TRANSPORT,0.8171227147886629,0.9324333071510434,0.6776530474150356,0.9957928660745363
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,1.0932758268102185,0.730526525690118,1.022844448478109,0.8948977706406193
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,1.3254235472527016,0.45693938226054115,1.083328031365629,0.9160224852061666
GOBP_CARDIOCYTE_DIFFERENTIATION,1.2262133965729913,0.5773164388695611,1.434688632259442,0.7982979082459571
GOBP_CARTILAGE_DEVELOPMENT,1.5831768619692925,0.24739447967607084,1.205575652809958,0.792273084707308
GOBP_CELLULAR_RESPONSE_TO_RADIATION,1.2446940352157627,0.5532765272129302,0.6747138202809354,0.9903734301269526
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,1.2261779813360225,0.5765099669505984,0.9369977570165682,0.8844365952070952
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.8574446142885583,0.9212844262989452,1.6526349459715213,0.3751820865507328
GOBP_CELL_CELL_ADHESION,1.1492539931207766,0.6715271268784236,1.044998202322917,0.8804194714786968
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,1.696609127185356,0.14952428258878037,1.0796302806949056,0.9106843876090907
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,0.8127457704565583,0.9362405205942231,1.801699156719139,0.3569927681023036
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,1.300206339285282,0.4905265586492307,1.1356213117280367,0.8868776004223246
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,1.14607055438706,0.6758295628403317,0.9385946612899774,0.8907443863936457
GOBP_CELL_FATE_COMMITMENT,1.3144241933216765,0.4719393296651259,0.9859428431485056,0.9041508017073604
GOBP_CELL_JUNCTION_ASSEMBLY,0.8883655551322733,0.9082143891664198,0.9656749993591927,0.9159585594644183
GOBP_CELL_MATRIX_ADHESION,1.4009361562368254,0.3961771749847007,0.9603455154829655,0.9196793919750971
GOBP_CELL_MATURATION,1.0742552828311136,0.7557209494552235,0.7477299622641428,0.9995416379186169
GOBP_CELL_MORPHOGENESIS,1.0613073418837393,0.7745723148973703,1.2289474261764166,0.8111413335395906
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,0.8599313134699567,0.9221770519359106,1.3030637608233036,0.8639268817758756
