Term,NES_ciao,FDR_q_val_ciao,NES_ukbb,FDR_q_val_ukbb
KEGG_ENDOCYTOSIS,-1.2217296749277144,0.37811083221450387,-0.9820036881775114,0.9245989304812834
KEGG_ERBB_SIGNALING_PATHWAY,-0.9537837880625865,0.7876997840172786,-1.0290562615718093,0.846457219251337
KEGG_FATTY_ACID_METABOLISM,-2.382004249003666,0.0,-0.8883068357632345,0.8267761650114591
KEGG_HUNTINGTONS_DISEASE,-1.8935241967810532,0.02146828253739701,-0.46505641301459505,1.0
KEGG_LONG_TERM_POTENTIATION,-1.0691602547256065,0.567637415093749,-0.8412933669605507,0.8196858288770055
KEGG_NITROGEN_METABOLISM,-0.9484238056064354,0.7695370908788834,-1.067847852953483,0.8058059587471351
KEGG_OXIDATIVE_PHOSPHORYLATION,-1.3966824386277479,0.20730617412675947,-0.9266374447099743,1.0
KEGG_PEROXISOME,-2.036344794568367,0.009689224862011039,-1.526910781784035,0.29598930481283425
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-1.5184272823727745,0.1560250179985601,-1.1731478767254815,0.7431016042780748
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,-0.5783859286057955,0.9893724502039837,-0.9249945173035942,0.9472532814778803
