Term,NES_ciao,FDR_q_val_ciao,NES_necs_cent_cont,FDR_q_val_necs_cent_cont
KEGG_ARGININE_AND_PROLINE_METABOLISM,-1.7082897700570359,0.07551895848332134,-1.138788948476778,0.3709345858008305
KEGG_CARDIAC_MUSCLE_CONTRACTION,-1.289611922310704,0.30234404777029605,-1.2875126113375603,0.28741065958750256
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,-1.9834016812519633,0.013678905687544997,-1.3151017606896636,0.31630334898917706
KEGG_ENDOCYTOSIS,-1.2217296749277144,0.37811083221450387,-1.3678997202588392,0.3315124906405283
KEGG_GALACTOSE_METABOLISM,-0.8625304852020536,0.8688423570182182,-1.126123538353946,0.3671252807841536
KEGG_HEDGEHOG_SIGNALING_PATHWAY,-1.2019401644797918,0.3819834413246941,-1.0096660947389076,0.5483549351944167
KEGG_HUNTINGTONS_DISEASE,-1.8935241967810532,0.02146828253739701,-0.7206514269149842,0.9247692950980678
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,-2.0619497762040453,0.011969042476601872,-1.3958275935903002,0.3528895241984889
KEGG_OXIDATIVE_PHOSPHORYLATION,-1.3966824386277479,0.20730617412675947,-1.6328545321894516,0.24259750867878294
KEGG_PEROXISOME,-2.036344794568367,0.009689224862011039,-1.2561699886708744,0.2541744553180126
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-1.5184272823727745,0.1560250179985601,-0.6863713410217674,0.914539513988156
KEGG_SPHINGOLIPID_METABOLISM,-0.7709468876638776,0.9423159783580949,-1.1881598224204064,0.3223402082907903
KEGG_TYROSINE_METABOLISM,-2.1460353927446634,0.009404247660187185,-1.3113040452910514,0.286275043677535
