Term,ciao,necs_cent_cont,necs_cent_off,swiss_cent_geriatric,swiss_cent_healthy,swiss_geriatric_healthy,ukbb
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,1.3697826027748659,1.0170449129272732,1.0395526990614028,,,,1.1891321748981778
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,1.0945741089337437,0.81703862316025,0.8636603746791837,,,,
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,1.3577693869256764,1.2006911571255767,1.3235809940162304,,,,1.3008354078860724
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,1.1067189995764088,,,,,,
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.7570168865381018,1.3455408854938447,1.2491067075227766,-1.2419239455024507,1.2427783571790574,1.4324668140654513,1.1194041096942744
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,1.9749661013370325,1.7717826898414,1.7232022454612654,-1.2877259707929243,1.6516057057135076,1.724340094152981,1.384519437724541
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,2.104907723377031,1.883524642371693,1.8637253386122825,-1.3767455804037951,1.6615774556898248,1.7212574302301453,1.385180248531746
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION,,1.4317632343974216,1.1248014993900233,,,,
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,-1.0592686030052785,1.3063153471014541,1.2151408675814834,,,,1.1579232071159977
GOBP_AORTA_DEVELOPMENT,0.6094785947778143,0.8941005235283042,0.9959266990390035,,,,1.017986961857962
GOBP_AORTA_MORPHOGENESIS,,0.7807213449024405,0.887852968324671,,,,1.2766567515893563
GOBP_AORTIC_VALVE_MORPHOGENESIS,1.3893313138096806,0.9490199908340684,1.0774143070516158,,,,1.247633829162678
GOBP_APICAL_JUNCTION_ASSEMBLY,-1.2923783905355477,1.113524389797269,1.0791794680104059,,,,1.1423494934323373
GOBP_APOPTOTIC_CELL_CLEARANCE,1.4783487922627725,1.0425958762217766,1.1669314946761051,-0.6703966057963953,0.8735207202323491,0.8471491979107747,1.1466166828979292
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,-0.9093875084072304,1.0945922485903945,0.7461142997811464,,,,0.9491567529178246
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,,1.3663026650106944,1.4260735427643652,,,,1.0651444727126338
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS,,1.5611377783103055,1.5627857411533361,,,,
GOBP_APOPTOTIC_SIGNALING_PATHWAY,-0.8787652337798129,1.2717794020479134,1.2532373109640333,-1.4861939325207545,0.8007066521540545,0.8607803230436086,1.0163040224575959
GOBP_APPENDAGE_DEVELOPMENT,1.4108934615612851,0.7963774259786275,0.741265043601994,,,,0.9607258093754248
GOBP_APPENDAGE_MORPHOGENESIS,1.1328167982875084,-0.7584685816195083,-0.8249076616998287,,,,0.9932850981756348
GOBP_ARACHIDONATE_METABOLIC_PROCESS,0.8366946541477982,,,,,,
GOBP_ARACHIDONATE_SECRETION,,1.3975075316461014,1.2300111231897002,,,,
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,-1.1875872861945418,,,,,,
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,,-1.1036327809786146,-0.7743746843192514,,,,
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,-0.8095929802713855,,,,,,
GOBP_ARTERY_DEVELOPMENT,1.484985282044302,1.0430430827737815,1.1344013578968513,1.3096255409197644,0.7262617604653584,0.5943502759534702,1.245640105968986
GOBP_ARTERY_MORPHOGENESIS,1.8854129875471337,1.044745722101936,1.0342621840964181,1.7490048722745566,0.9272566289389884,0.5367691184560776,1.2950090391602722
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,-0.6946582955422838,,,,,,
GOBP_ASSOCIATIVE_LEARNING,-0.7144931727404151,-1.5365385034492938,-1.5041798587027613,,,,0.530703922155823
GOBP_ASTROCYTE_ACTIVATION,,1.2998374224161153,1.0438980641658182,,,,1.2893940259866132
GOBP_ASTROCYTE_DEVELOPMENT,1.2133547715330801,1.3350281534886566,1.1136903385341288,-1.4194446900407391,1.2888958037769924,1.6443555708227722,1.3797056440082847
GOBP_ASTROCYTE_DIFFERENTIATION,1.2254561659800645,1.357065796122224,1.2205343425062716,-1.3588761426444957,1.3001334789838852,1.6856948550747877,1.2947426485323235
GOBP_ATP_BIOSYNTHETIC_PROCESS,-1.1445057505659904,1.2070928599503483,1.0567398026617092,,,,0.8625135552001917
GOBP_ATP_METABOLIC_PROCESS,-1.3070084796090833,1.1620092162305755,0.9671772438899844,-1.6430176220166228,1.2054543967776887,1.2169919021984652,0.8627964427135973
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,-1.3196689559045514,0.49150701666989155,0.650197235610993,,,,-0.9270267052049186
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,,0.6812677712254098,0.6649050196502773,,,,
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,,-0.6264690792988088,-0.721939551054736,,,,
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.8534623249974344,0.6584697561319586,0.609436776166563,,,,
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,,-1.2743293362839356,-0.9808668113550014,,,,1.1860059069826092
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION,-0.8546651003107951,,,,,,
GOBP_AUTOPHAGOSOME_MATURATION,-0.9545136232461794,0.8468814668266206,0.6948551381094732,,,,-0.9080517518470543
GOBP_AUTOPHAGOSOME_ORGANIZATION,-0.7916870056872095,0.8185379582817833,0.4541440670225171,,,,0.5201256984223575
GOBP_AUTOPHAGY_OF_MITOCHONDRION,-1.3087269370599557,1.01079456490528,0.8761138627584618,,,,-0.8867515386025697
GOBP_AXIS_ELONGATION,,1.1120092161997035,1.133363723668373,,,,1.1701668994814094
GOBP_AXIS_SPECIFICATION,1.2340938388437472,1.562466228326417,1.6447359341140084,,,,1.3082935538558866
GOBP_AXONAL_FASCICULATION,,1.491636870133769,1.558605563955496,,,,
GOBP_AXONAL_TRANSPORT,-1.6379517788190354,-0.7075616144533623,-1.2177938998026256,,,,1.2381713069904194
GOBP_AXON_DEVELOPMENT,1.1060600820124165,1.4103812365323145,1.5229425274328663,1.2613708136469561,0.6166062995138183,0.5959305255057594,1.172356744751226
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,,-0.7742850111227134,-0.6056702044676548,,,,
GOBP_AXON_EXTENSION,1.0293179447686402,0.8713559455169477,1.1224963508629604,1.3245644629054063,0.5190010123789617,0.5573814986806739,1.2956668214326323
GOBP_AXO_DENDRITIC_TRANSPORT,-1.425061010064056,-0.680506693343968,-1.1240188278040297,,,,1.172248289171902
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,-0.9622676858893934,,,,,,
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,1.4055884113587505,1.196208462766345,1.2497194486133167,,,,1.035531127962699
GOBP_BASE_EXCISION_REPAIR,1.206988765903081,1.7527578839503892,1.5996486633187637,,,,
GOBP_BEHAVIOR,1.1202739287916088,1.0895683176344944,1.1878279482444507,-1.038346245531717,1.2182586338347041,1.2640314194675273,1.0471785184823785
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,-1.2447883780015199,1.0871761708307233,1.0776647102310077,,,,1.142042428394947
