Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.6834837756309732,2.420301339329417,0.0,0.0,0.0,30/62,8.88%,CFD;C4BPB;F12;F11;SERPING1;PLAT;F8;C4BPA;F2;C4A;KNG1;PROS1;FGB;C1S;F9;F7;FGG;C1QA;F5;C7;KLKB1;F10;C8B;C9;SERPINA5;SERPIND1;PROC;C4B;FGA;MASP1
prerank,KEGG_FATTY_ACID_METABOLISM,-0.6757513862025032,-2.382004249003666,0.0,0.0,0.0,18/32,16.64%,ADH1A;ADH1C;CPT1A;ADH4;EHHADH;ACAA1;ACOX1;HADH;ACADVL;ADH1B;ECI2;ECHS1;ADH6;ADH5;ACADM;HADHA;ACSL3;ACSL5
prerank,KEGG_TYROSINE_METABOLISM,-0.721547977078309,-2.1460353927446634,0.0,0.009404247660187185,0.009,10/16,17.01%,ADH1A;ADH1C;ADH4;ADH1B;ADH6;ADH5;MIF;GOT2;COMT;DBH
prerank,KEGG_PROTEASOME,-0.5635962305751516,-2.075807992669384,0.0,0.014248860091192705,0.021,26/39,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMD4;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMB9;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSME4;PSMC1;PSMB10;PSMD8;PSMB3;PSMA3;PSMC5
prerank,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,-0.6672597088182619,-2.0619497762040453,0.002793296089385475,0.011969042476601872,0.024,11/19,19.18%,ADH1A;ADH1C;ADH4;AKR1C3;MGST2;ADH1B;ADH6;ADH5;GSTO1;GSTK1;GSTP1
prerank,KEGG_STARCH_AND_SUCROSE_METABOLISM,-0.6999875592318848,-2.053952495390904,0.0,0.009917206623470122,0.025,7/16,8.95%,PYGL;HK1;PYGB;UXS1;PGM2L1;GYS1;GBE1
prerank,KEGG_PEROXISOME,-0.5484749970269109,-2.036344794568367,0.0,0.009689224862011039,0.028,17/39,18.39%,AGPS;SCP2;EHHADH;ACAA1;HMGCL;SOD1;ACOX1;PRDX1;ECH1;ECI2;EPHX2;HSD17B4;PRDX5;ACSL3;ACSL5;ACOT8;GSTK1
prerank,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,-0.6469352531675006,-1.9834016812519633,0.00273224043715847,0.013678905687544997,0.049,10/18,19.18%,ADH1A;ADH1C;ADH4;MGST2;ADH1B;ADH6;ADH5;GSTO1;GSTK1;GSTP1
prerank,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,-0.5270861930624432,-1.9706148355160154,0.0,0.013037706983441325,0.054,20/40,20.25%,ADH1A;HK1;ADH1C;ADH4;ALDOA;ALDOB;ENO3;DLD;ADH1B;LDHB;TPI1;ADH6;ADH5;LDHA;PGM1;ACSS2;PDHA1;PCK2;FBP2;PGK1
prerank,KEGG_HUNTINGTONS_DISEASE,-0.4284103664647807,-1.8935241967810532,0.0048543689320388345,0.02146828253739701,0.098,42/95,22.06%,SLC25A6;SOD1;MT-ATP8;SLC25A5;BDNF;NDUFA4;ATP5F1C;SDHC;MT-CO1;UQCRC1;PLCB4;BAX;VDAC2;CYCS;PPID;GNAQ;VDAC1;NDUFV1;SDHB;COX4I1;AP2B1;COX7C;CASP3;TGM2;AP2S1;UQCRC2;AP2M1;DCTN4;COX6C;ITPR1;ATP5PD;APAF1;COX7A2;MT-CO2;SDHA;COX6B1;COX5B;NDUFB4;UQCRH;UQCRB;NDUFS1;ATP5PO
prerank,KEGG_PARKINSONS_DISEASE,-0.4145452495933537,-1.7986613563898284,0.0,0.04291756659467243,0.196,34/79,22.06%,SLC25A6;MT-ATP8;SLC25A5;NDUFA4;ATP5F1C;SEPTIN5;SDHC;MT-CO1;UQCRC1;VDAC2;CYCS;PPID;VDAC1;NDUFV1;UBA7;SDHB;PARK7;COX4I1;COX7C;CASP3;UQCRC2;COX6C;ATP5PD;APAF1;COX7A2;MT-CO2;SDHA;COX6B1;COX5B;NDUFB4;UQCRH;UQCRB;NDUFS1;ATP5PO
prerank,KEGG_CITRATE_CYCLE_TCA_CYCLE,-0.5125582540920837,-1.7716954601243675,0.003076923076923077,0.04849793834675044,0.239,13/26,19.89%,FH;ACO1;SDHC;DLD;ACO2;CS;MDH2;SDHB;OGDH;PDHA1;SDHA;PCK2;SUCLA2
prerank,KEGG_ARGININE_AND_PROLINE_METABOLISM,-0.4976283205840699,-1.7082897700570359,0.00641025641025641,0.07551895848332134,0.366,10/28,15.97%,ASL;ACY1;CKM;ASS1;LAP3;OTC;ALDH4A1;GLUD1;GOT2;PYCR3
prerank,KEGG_SPLICEOSOME,0.47488915888942296,1.6963416303700802,0.004026845637583893,0.18808430375594554,0.38,37/67,29.78%,HNRNPU;LSM3;DDX46;HNRNPC;SNRPB2;SRSF2;HNRNPA1;SNRPA1;SNRPC;TRA2B;SRSF3;SF3B3;SF3A3;U2SURP;SNRNP70;SNRPD3;SNRNP200;SRSF5;SNRPE;PRPF31;U2AF2;HNRNPK;SNRPF;TCERG1;BUD31;ALYREF;WBP11;SNRNP27;DDX39B;LSM4;SF3B1;EFTUD2;PCBP1;HNRNPA3;PHF5A;PRPF8;SART1
prerank,KEGG_LYSINE_DEGRADATION,-0.575196107731136,-1.6625499622305828,0.03287671232876712,0.09719914714515146,0.462,6/14,16.56%,EHHADH;HADH;PLOD1;ECHS1;HADHA;OGDH
prerank,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.5193898672486342,1.6421381996910782,0.00723589001447178,0.22709939314416924,0.58,13/33,21.10%,CTSB;CANX;HLA-C;CALR;B2M;HLA-B;IFI30;CTSL;CTSS;CD4;HLA-A;HLA-DPA1;CD74
prerank,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.49047434776348364,1.6280058972984284,0.008310249307479225,0.19958586189929473,0.634,18/41,23.06%,H4C1;C4A;C1S;CTSG;ACTN2;C1QA;C7;C8B;MACROH2A1;C9;C4B;C1QB;SNRPD3;FCGR3A;C8G;HLA-DPA1;ELANE;C1R
prerank,KEGG_P53_SIGNALING_PATHWAY,-0.5179996622076285,-1.6038494808436277,0.026865671641791045,0.13251439884809216,0.585,8/19,15.68%,SERPINE1;BAX;CYCS;PTEN;CDK2;CASP3;IGF1;APAF1
prerank,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,-0.5187751894072412,-1.6030003808297977,0.040498442367601244,0.12425005999520039,0.586,6/19,15.37%,ASL;GPT;ASS1;ALDH4A1;GLUD1;GOT2
