Term,NES_ciao,FDR_q_val_ciao,NES_necs_cent_off,FDR_q_val_necs_cent_off
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,0.7189042676688229,1.0,0.7640411002633566,1.0
GOMF_ALCOHOL_BINDING,1.1121134013255949,0.6981978910183856,0.862235169838495,1.0
GOMF_AMYLOID_BETA_BINDING,1.3007173940878478,0.376680812595409,1.2346951303220375,0.6332245820375186
GOMF_ANTIGEN_BINDING,1.2075615443062402,0.5407899814187223,1.1651118681978583,0.6993610472854332
GOMF_ANTIOXIDANT_ACTIVITY,1.0958318022929967,0.7048610039776686,1.1731152795737163,0.7070494753359527
GOMF_ATP_DEPENDENT_ACTIVITY,0.7243571523839686,1.0,0.5870842206307952,1.0
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,0.8242529082019154,1.0,0.5221241527441454,1.0
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,1.095275313496422,0.7018148990634842,0.9184214719459594,1.0
GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,1.3410222730124393,0.3302669008280882,1.2739507368477718,0.596698026859941
GOMF_ATP_HYDROLYSIS_ACTIVITY,0.7876873205794085,1.0,0.6821114522999632,1.0
GOMF_BETA_CATENIN_BINDING,1.651840008332307,0.07064417780415437,0.8113659470338438,1.0
GOMF_BMP_BINDING,1.8045172606053634,0.02421235861681829,1.68328373891688,0.15996182270230935
GOMF_CADHERIN_BINDING,0.8423749031649809,1.0,1.3008513144521237,0.5853633116727522
GOMF_CALCIUM_ION_BINDING,2.2195314492862677,0.0004057937198349434,1.3100091589603513,0.5683314426047426
GOMF_CARBOHYDRATE_BINDING,1.8620169331402965,0.019304186957862308,1.2110520523382062,0.6646157897618277
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY,0.7706874312346569,1.0,0.726736639793751,1.0
GOMF_CARGO_RECEPTOR_ACTIVITY,1.6977856694153792,0.056382782961510745,1.1541806665918246,0.7030334899344044
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID,0.9947342885443842,0.8315533776665743,1.2087166797067626,0.6602448161804896
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA,0.7114046842954705,1.0,1.2095457116616946,0.6635996806339933
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA,1.0092642007322359,0.8300220686566742,1.254977003502739,0.6233832846527295
GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING,1.3456466532971703,0.3280319294814184,1.2991968117908348,0.5746671633431651
GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY,1.1752249781585025,0.5791967543880481,1.3785191743249,0.48655422120382685
GOMF_CELL_ADHESION_MOLECULE_BINDING,1.3661797557116018,0.29989019286695584,1.523409305312739,0.2834621209924084
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,1.0470047746387352,0.7647875172505993,1.4503102585265295,0.4089652011482106
GOMF_CHEMOATTRACTANT_ACTIVITY,1.252558418456466,0.4604735414224415,1.5541045747609208,0.24901986115908173
GOMF_CHEMOKINE_ACTIVITY,1.4774479580721387,0.18394519646139648,1.6495947789508387,0.22767959544719904
GOMF_CHEMOKINE_RECEPTOR_BINDING,1.457804024738971,0.2004933124999878,1.5519826613296297,0.24232037818726387
GOMF_CHOLESTEROL_BINDING,1.1988233795603758,0.5451226714817634,1.2974955039850888,0.5726692688832855
GOMF_CHOLESTEROL_TRANSFER_ACTIVITY,1.432670634930131,0.2284969328601453,1.0512689449473198,0.8557091334774489
GOMF_CHROMATIN_BINDING,1.4518522422102402,0.20633840159202121,1.1011036524815272,0.803466013504428
GOMF_CHROMATIN_PROTEIN_ADAPTOR_ACTIVITY,1.207544251820702,0.5364592976217951,0.6389848360442353,1.0
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,1.173955211638425,0.5779784024301704,0.6650886210236878,1.0
GOMF_COLLAGEN_BINDING,1.56370689400402,0.12094052139770399,1.2484694277851534,0.6255143376989071
GOMF_COMPLEMENT_BINDING,1.847926233339637,0.019239396363939083,0.9151914265280101,1.0
GOMF_COPPER_ION_BINDING,1.3130195356793417,0.3652529948723857,1.1720591950320236,0.7046949022502181
GOMF_CORECEPTOR_ACTIVITY,1.4044921065076486,0.259236127531765,1.1573041327410067,0.703980268115091
GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING,0.819656363795085,1.0,1.2704835799791487,0.602325242628855
GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING,1.4655840936260216,0.192325143008525,1.61980340409053,0.20360416891872296
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.8323172087503429,1.0,1.3808455377488789,0.4887221415143837
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,1.3832830084174572,0.2862167974035813,1.837517035611213,0.027501891727285434
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.6451367927107949,1.0,0.8766508156732759,1.0
GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY,0.8659631363239454,1.0,1.1940420961660712,0.6753907192830108
GOMF_CYTOKINE_ACTIVITY,1.6447064798123787,0.07431318034542529,1.2157089747626106,0.6615782937806335
GOMF_CYTOKINE_BINDING,1.6619902317108735,0.0686177856730421,1.4769470794515724,0.3787839362489426
GOMF_CYTOKINE_RECEPTOR_ACTIVITY,1.499430384737931,0.1644436184097323,0.927804090384077,1.0
