Term,NES_ciao,FDR_q_val_ciao,NES_ukbb,FDR_q_val_ukbb
GOMF_ACTIN_MONOMER_BINDING,0.5388666563091996,1.0,0.8565179956877063,1.0
GOMF_ALCOHOL_BINDING,1.1121134013255949,0.6981978910183856,1.16453654824951,0.8574133184557835
GOMF_AMYLOID_BETA_BINDING,1.3007173940878478,0.376680812595409,1.1202182587101899,0.8760277856535298
GOMF_ANTIGEN_BINDING,1.2075615443062402,0.5407899814187223,1.057131008988158,0.9976771589026202
GOMF_ANTIOXIDANT_ACTIVITY,1.0958318022929967,0.7048610039776686,0.952991445984588,1.0
GOMF_APOLIPOPROTEIN_BINDING,1.2081421390536171,0.5437166332393392,1.1773462696379529,0.8758666907235096
GOMF_ATP_HYDROLYSIS_ACTIVITY,0.7876873205794085,1.0,0.4276691854349864,1.0
GOMF_BETA_CATENIN_BINDING,1.651840008332307,0.07064417780415437,1.1522095429651336,0.8461064335991914
GOMF_CADHERIN_BINDING,0.8423749031649809,1.0,0.8933063502936819,1.0
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY,0.7146176481340061,1.0,1.0080677725066078,1.0
GOMF_CALCIUM_ION_BINDING,2.2195314492862677,0.0004057937198349434,1.158855326437107,0.8548079649298816
GOMF_CALMODULIN_BINDING,0.9968254991938712,0.8398261737512897,0.8630751516309981,1.0
GOMF_CARBOHYDRATE_BINDING,1.8620169331402965,0.019304186957862308,1.3107018566791067,0.5958876246594593
GOMF_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.7249611428444692,1.0,0.9540167684259406,1.0
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY,0.7706874312346569,1.0,0.534280379259346,1.0
GOMF_CARBOXYPEPTIDASE_ACTIVITY,0.9476729709417737,0.9174762302278635,0.9710760598641982,1.0
GOMF_CARGO_RECEPTOR_ACTIVITY,1.6977856694153792,0.056382782961510745,1.2662325015506521,0.6821661468670258
