Term,NES_ciao,FDR_q_val_ciao,NES_ukbb,FDR_q_val_ukbb
GOMF_ACETYLTRANSFERASE_ACTIVITY,-1.366746858499299,0.4251488777344553,-0.8829424328998535,0.7987799583188606
GOMF_ACTIN_BINDING,-1.0918916315518508,0.6311415742662241,0.8253784994984492,1.0
GOMF_ACTIN_FILAMENT_BINDING,-1.0202836121160865,0.7077183060988907,0.5876657177933399,1.0
GOMF_ACTIN_MONOMER_BINDING,0.5388666563091996,1.0,0.8565179956877063,1.0
GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.931261885549954,0.7889908908793556,-0.9096278294621774,0.8232025008683571
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-0.9283284690393678,0.7914427102351387,0.544155540997036,1.0
GOMF_ACYLTRANSFERASE_ACTIVITY,-1.0743399428050007,0.6383782483638061,0.4801822229269471,1.0
GOMF_ACYLTRANSFERASE_ACTIVITY_TRANSFERRING_GROUPS_OTHER_THAN_AMINO_ACYL_GROUPS,-1.5235632709804894,0.29700527980714275,-1.3068213653108414,0.3687623017251361
GOMF_ALCOHOL_BINDING,1.1121134013255949,0.6981978910183856,1.16453654824951,0.8574133184557835
GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,-2.1670516919635836,0.012073385358013932,0.7774986512176906,1.0
GOMF_AMIDE_BINDING,-1.0054392576092168,0.725861397045647,0.9444229772121066,1.0
GOMF_AMINOACYLTRANSFERASE_ACTIVITY,-0.6821902396548903,0.9680864071507552,0.7991411950928641,1.0
GOMF_AMINOPEPTIDASE_ACTIVITY,-0.9217113752727912,0.7979702300277615,0.7739957711211634,1.0
GOMF_AMINO_ACID_BINDING,-1.8828035175391598,0.14102525754318795,0.8241971837195071,1.0
GOMF_AMYLOID_BETA_BINDING,1.3007173940878478,0.376680812595409,1.1202182587101899,0.8760277856535298
GOMF_ANTIGEN_BINDING,1.2075615443062402,0.5407899814187223,1.057131008988158,0.9976771589026202
