Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_healthy,FDR_q_val_swiss_cent_healthy
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING,0.7399786374410383,1.0,0.7857128977669476,1.0
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,0.6837897762450281,1.0,0.8660327852840323,1.0
GOMF_PROTEIN_KINASE_ACTIVITY,0.7191689906872178,1.0,0.5817424796787564,1.0
GOMF_PROTEIN_PHOSPHATASE_BINDING,0.9058448234683034,0.9659929495590035,0.7477666063323831,1.0
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY,1.5752196011695336,0.11832644282446331,0.6327306816200413,1.0
GOMF_PROTEIN_TYROSINE_KINASE_BINDING,-1.2294942462344147,0.5474789884263546,0.5089493495433888,0.9995984164253029
GOMF_PROTEOGLYCAN_BINDING,1.6835726509870923,0.05849516471420709,0.966063882686424,1.0
GOMF_SCAVENGER_RECEPTOR_ACTIVITY,1.3170177734572617,0.36387483460150843,-0.6905250880861817,0.92768
GOMF_SERINE_HYDROLASE_ACTIVITY,1.7316797836935633,0.05063725918226044,0.550245781738232,1.0
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,1.8017886402514292,0.023925597721468263,1.217860855985168,0.4886714082503556
GOMF_SIGNALING_ADAPTOR_ACTIVITY,-1.368123058645661,0.4295380689086432,0.9670873558884308,1.0
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY,2.0210025617304455,0.003246349758679547,1.5992552920952772,0.21937980085348507
GOMF_SULFUR_COMPOUND_BINDING,1.8341842712159144,0.020127368503813192,1.4872228227578523,0.13565136428294322
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,1.7653930798920963,0.03636536027751608,0.6661135985261943,1.0
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,1.7237831691144556,0.05104884995523588,0.6644200439830934,1.0
GOMF_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY,1.7259231266069774,0.05182965304374588,0.7552499752916783,1.0
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING,-0.7926659793809449,0.9087960399145825,0.662149345647248,1.0
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING,-0.9638621707118916,0.7592846597843458,0.5160387830620016,1.0
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,-0.977321201078072,0.7535614861190583,0.7763729884875358,1.0
GOMF_VITAMIN_BINDING,-1.051071140963034,0.6804961041407922,-0.9662863744179535,1.0
