Term,NES_ciao,FDR_q_val_ciao,NES_swiss_geriatric_healthy,FDR_q_val_swiss_geriatric_healthy
GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY,1.6700968196371664,0.06482802109558243,0.8196028090431129,1.0
GOMF_PEPTIDASE_ACTIVITY,1.3695453385743188,0.3069423696831512,-1.0,1.0
GOMF_PEPTIDASE_INHIBITOR_ACTIVITY,1.6949444878825966,0.05484622487032288,1.4439512903393112,0.17248855823741363
GOMF_PEPTIDASE_REGULATOR_ACTIVITY,1.5113134352894209,0.15918015738361166,1.2223431747740041,0.40911614841912725
GOMF_PEPTIDE_BINDING,1.3237010364303852,0.35770917291430376,0.8308911317438769,1.0
GOMF_PHOSPHATASE_BINDING,0.8966254033084842,0.9743107213236991,0.9269226095212287,1.0
GOMF_PHOSPHOLIPASE_ACTIVITY,-1.0057129111223335,0.7298940571035885,0.7934979407434887,1.0
GOMF_PROTEASE_BINDING,1.0791025819848117,0.7045083067912051,1.0440409100088455,0.9037215401348601
GOMF_PROTEIN_DIMERIZATION_ACTIVITY,0.8415593240434838,1.0,0.8328502642284247,1.0
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING,0.7399786374410383,1.0,1.0212337316651616,0.9416803944513241
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY,0.6837897762450281,1.0,0.8058834722265455,1.0
GOMF_PROTEIN_KINASE_ACTIVITY,0.7191689906872178,1.0,0.6409276628980269,1.0
GOMF_PROTEIN_PHOSPHATASE_BINDING,0.9058448234683034,0.9659929495590035,0.8278089591981932,1.0
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY,1.5752196011695336,0.11832644282446331,-0.7018424132526446,1.0
GOMF_PROTEIN_TYROSINE_KINASE_BINDING,-1.2294942462344147,0.5474789884263546,0.7127719745838668,1.0
GOMF_PROTEOGLYCAN_BINDING,1.6835726509870923,0.05849516471420709,1.0736350025083332,0.8369353777949454
GOMF_SCAVENGER_RECEPTOR_ACTIVITY,1.3170177734572617,0.36387483460150843,0.7076084816023714,1.0
GOMF_SERINE_HYDROLASE_ACTIVITY,1.7316797836935633,0.05063725918226044,0.3826356845714095,0.9993410663364425
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,1.8017886402514292,0.023925597721468263,1.1602502984674523,0.5795655513336522
GOMF_SIGNALING_ADAPTOR_ACTIVITY,-1.368123058645661,0.4295380689086432,1.1212507285638331,0.6967789103803437
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY,2.0210025617304455,0.003246349758679547,1.6489653436345206,0.08291203235591507
GOMF_SULFUR_COMPOUND_BINDING,1.8341842712159144,0.020127368503813192,1.3744797295202944,0.22216109911570142
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,1.7653930798920963,0.03636536027751608,-0.906917671185902,1.0
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,1.7237831691144556,0.05104884995523588,-0.8285057705094192,1.0
GOMF_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY,1.7259231266069774,0.05182965304374588,0.4845869072067032,1.0
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING,-0.7926659793809449,0.9087960399145825,0.8454680570587009,1.0
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING,-0.9638621707118916,0.7592846597843458,0.7237330538514866,1.0
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,-0.977321201078072,0.7535614861190583,1.0692515039748178,0.8314115458319683
GOMF_VITAMIN_BINDING,-1.051071140963034,0.6804961041407922,-0.578534632783415,0.9815374286673381
