Term,NES_ciao,FDR_q_val_ciao,NES_necs_cent_cont,FDR_q_val_necs_cent_cont
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,0.7189042676688229,1.0,0.924356337054063,0.9201772366975052
GOMF_ALCOHOL_BINDING,1.1121134013255949,0.6981978910183856,0.7873458253342325,0.9708553085169376
GOMF_AMYLOID_BETA_BINDING,1.3007173940878478,0.376680812595409,0.9923218838590996,0.8648735943606244
GOMF_ANTIGEN_BINDING,1.2075615443062402,0.5407899814187223,0.9967208608140584,0.8696036228551819
GOMF_ANTIOXIDANT_ACTIVITY,1.0958318022929967,0.7048610039776686,1.217450455085063,0.6117023237433517
GOMF_ATP_DEPENDENT_ACTIVITY,0.7243571523839686,1.0,0.7270662838476465,0.9817513664498901
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,1.095275313496422,0.7018148990634842,1.032866122451207,0.8497748540689171
GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,1.3410222730124393,0.3302669008280882,1.4683329641897556,0.3738137734225121
GOMF_ATP_HYDROLYSIS_ACTIVITY,0.7876873205794085,1.0,0.9220898633981391,0.9216447981038661
GOMF_BETA_CATENIN_BINDING,1.651840008332307,0.07064417780415437,0.7379084362068888,0.9789187381637203
GOMF_BMP_BINDING,1.8045172606053634,0.02421235861681829,1.571514911199665,0.22054043942854026
GOMF_CADHERIN_BINDING,0.8423749031649809,1.0,1.4181980354634043,0.37951355208161364
GOMF_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.6881951544488422,1.0,0.6830371946169949,0.9821778417992069
GOMF_CALCIUM_ION_BINDING,2.2195314492862677,0.0004057937198349434,1.1793697952975515,0.6711733037192955
GOMF_CARBOHYDRATE_BINDING,1.8620169331402965,0.019304186957862308,1.1208553984910217,0.7593048945886764
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY,0.7706874312346569,1.0,0.6737538293885872,0.9841518791783267
GOMF_CARGO_RECEPTOR_ACTIVITY,1.6977856694153792,0.056382782961510745,0.9472064405914578,0.893402851799417
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID,0.9947342885443842,0.8315533776665743,1.290535008953234,0.5060767307911559
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA,0.7114046842954705,1.0,1.3545533126826226,0.43546331730357046
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA,1.0092642007322359,0.8300220686566742,1.2659117529310204,0.5360468660329968
GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING,1.3456466532971703,0.3280319294814184,1.3946067968682596,0.4233727972066125
GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY,1.1752249781585025,0.5791967543880481,1.339531054960661,0.451024731198464
GOMF_CELL_ADHESION_MOLECULE_BINDING,1.3661797557116018,0.29989019286695584,1.4494992314368558,0.3228895061510043
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY,1.0470047746387352,0.7647875172505993,1.3933500886285455,0.41877907956086735
GOMF_CHEMOATTRACTANT_ACTIVITY,1.252558418456466,0.4604735414224415,1.588345769685969,0.29762879018157534
GOMF_CHEMOKINE_ACTIVITY,1.4774479580721387,0.18394519646139648,1.6042451598611402,0.2699469225193487
GOMF_CHEMOKINE_RECEPTOR_BINDING,1.457804024738971,0.2004933124999878,1.5382063162113948,0.260895569164605
GOMF_CHOLESTEROL_BINDING,1.1988233795603758,0.5451226714817634,1.3166533707837624,0.4638426620054959
GOMF_CHOLESTEROL_TRANSFER_ACTIVITY,1.432670634930131,0.2284969328601453,0.9872704457418754,0.8582418181959893
GOMF_CHROMATIN_BINDING,1.4518522422102402,0.20633840159202121,1.1913562526037342,0.6465145169334754
GOMF_CHROMATIN_DNA_BINDING,1.5482303289777681,0.13093167202936648,0.9155718146449101,0.9254501670801558
GOMF_CHROMATIN_PROTEIN_ADAPTOR_ACTIVITY,1.207544251820702,0.5364592976217951,0.6956712721806888,0.9795361853788341
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,1.173955211638425,0.5779784024301704,0.895314255135873,0.921031079426495
GOMF_COLLAGEN_BINDING,1.56370689400402,0.12094052139770399,0.9779309116320811,0.8789835093345961
GOMF_COMPLEMENT_BINDING,1.847926233339637,0.019239396363939083,0.9918612935231838,0.8619322273527332
GOMF_COPPER_ION_BINDING,1.3130195356793417,0.3652529948723857,1.2598961315703634,0.5459756145869583
GOMF_CORECEPTOR_ACTIVITY,1.4044921065076486,0.259236127531765,0.9044411921882717,0.9234961822973029
GOMF_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING,0.819656363795085,1.0,1.5062911900653313,0.2951217040910969
GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING,1.4655840936260216,0.192325143008525,1.5306275158355205,0.26940913306781605
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.8323172087503429,1.0,1.4504488394333692,0.3373854669615486
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,1.3832830084174572,0.2862167974035813,1.7209664390990003,0.1106755103154252
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.6451367927107949,1.0,0.8619193226209286,0.9504187200120642
GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY,0.8659631363239454,1.0,1.3087412073500655,0.47073400751232364
GOMF_CYTOKINE_ACTIVITY,1.6447064798123787,0.07431318034542529,1.2761291641182764,0.5309722557799376
GOMF_CYTOKINE_BINDING,1.6619902317108735,0.0686177856730421,1.3235094937470424,0.4651987872458165
GOMF_CYTOKINE_RECEPTOR_ACTIVITY,1.499430384737931,0.1644436184097323,0.7988659495354979,0.9774774338653955
GOMF_CYTOKINE_RECEPTOR_BINDING,1.3672138631925876,0.3011600273441698,1.2459045429849678,0.5590921793215681
GOMF_CYTOSKELETAL_MOTOR_ACTIVITY,1.1049593284771715,0.6891139928176895,0.8434681555706771,0.9651395066182947
GOMF_CYTOSKELETAL_PROTEIN_BINDING,0.7407278999638425,1.0,1.204776959462536,0.6272382697531463
GOMF_DAMAGED_DNA_BINDING,0.7555582079459388,1.0,1.6313787193215465,0.20923684002489643
GOMF_DIOXYGENASE_ACTIVITY,0.6797995914399185,1.0,0.7018157256992176,0.979710648890637
GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING,1.1369853995215407,0.6489079487052652,1.1103246726006475,0.7456028068172756
GOMF_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY,0.7789021130437649,1.0,0.7204125496508458,0.9856881817934385
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.7016577556003848,1.0,1.0255190918659314,0.849907055953485
GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY,0.9349872438159857,0.941121841180722,1.0243906376947716,0.8489246977251349
GOMF_DOUBLE_STRANDED_RNA_BINDING,1.710195764592322,0.05218029832701096,0.9125455719792821,0.9170743248152748
GOMF_D_MANNOSE_BINDING,1.8357111522014562,0.02084498266099499,1.0653104711386556,0.7994144542783311
GOMF_ENDONUCLEASE_ACTIVITY,1.122872809944195,0.6776121967921827,1.5875851272032082,0.2695494259682159
GOMF_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY,0.47971188550036514,1.0,0.6629065440367661,0.9871271696336718
GOMF_ENDOPEPTIDASE_ACTIVITY,1.5508401408027548,0.13035446926831165,1.157952912143068,0.7087754399131397
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY,1.6248398782512183,0.08599445246168842,1.3781906697389685,0.41424819150203585
GOMF_ENZYME_INHIBITOR_ACTIVITY,1.494131377605844,0.16833676144486234,1.3601717053178013,0.4300052823545473
GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.5884816629798308,1.0,1.0199754835425785,0.857960991342096
GOMF_EXOGENOUS_PROTEIN_BINDING,1.1100666360924463,0.6943046589054537,1.468105313416584,0.36192343179010245
GOMF_EXOPEPTIDASE_ACTIVITY,0.7624746606340286,1.0,0.7003591840914626,0.9781054615299318
GOMF_EXTRACELLULAR_MATRIX_BINDING,2.1324291033298626,0.0004869524638019321,1.1815713096075973,0.6746708579064185
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,2.499465723867875,0.0,1.7567353012833442,0.16835148047980172
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE,2.0031527859997844,0.0036521434785144907,1.1122159401288203,0.7486357122764689
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,1.9957709685519518,0.003697231669607262,1.4264031683623004,0.3713976179156261
GOMF_FATTY_ACID_BINDING,1.071520267107467,0.7120690042323172,1.327967637971145,0.46295375918243187
GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING,1.2914176199914889,0.39229185606588984,1.1372723684830612,0.7273009486685523
GOMF_FIBRONECTIN_BINDING,1.6958635150722723,0.055845989767554914,1.6768331701885382,0.14160230080356656
GOMF_GLUTAMATE_RECEPTOR_BINDING,1.093983383832796,0.7005803131994834,0.4658521537706672,0.9997632611733476
GOMF_GLYCOSAMINOGLYCAN_BINDING,2.148850732579682,0.0006086905797524151,1.5663252887078862,0.21979221062640777
GOMF_GROWTH_FACTOR_ACTIVITY,1.7203116106590006,0.05144417157907508,1.3203409032563016,0.4698335396021835
GOMF_GROWTH_FACTOR_BINDING,1.9514035220756563,0.006411540773392106,1.0965178702652507,0.7538120033312911
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING,0.7705847122525424,1.0,0.9124240780140906,0.9136279340255263
GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING,1.1483726903736273,0.6319640430958898,1.371772915641758,0.4066935301590766
GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING,1.8434826431947897,0.01974862769863391,0.9455830090367161,0.8896719053185436
GOMF_HEPARIN_BINDING,2.1194735363006143,0.00040579371983494344,1.6970773815506799,0.1260297888591849
GOMF_HISTONE_BINDING,1.316979472225767,0.36048529027029563,1.111296325869884,0.7469676745546642
GOMF_HISTONE_DEACETYLASE_BINDING,1.0346469390281319,0.7796839848777173,1.3821177318123516,0.4079717543627195
GOMF_HISTONE_READER_ACTIVITY,1.0906962949247943,0.7005256255870612,0.5704683088673506,0.9905741593231363
GOMF_HORMONE_ACTIVITY,1.9432048701090363,0.006935383575360851,1.2715255714830533,0.5347701043284426
GOMF_HORMONE_RECEPTOR_BINDING,1.2373807624047957,0.4847446708516437,1.1298639690152472,0.7427348144244866
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS,1.5055547389859412,0.15895519711248784,1.3905050747163847,0.4192887149949728
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS,0.4250779804546279,1.0,1.5574245326715666,0.2322260127794912
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS,1.591776437718217,0.1051694818047695,1.2304976471245306,0.5841294089425466
GOMF_IMMUNE_RECEPTOR_ACTIVITY,1.3685709164962936,0.30529957400856667,0.9273587468551376,0.9171907621788473
GOMF_IMMUNOGLOBULIN_BINDING,1.1079310824404431,0.6955082005247732,1.1472332313405407,0.7138962962389841
GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING,1.7344289756303035,0.05085947955264623,1.3825611397656679,0.4141065377357592
GOMF_INTEGRIN_BINDING,1.5066238544498618,0.16008268194068348,1.3448400210928848,0.44600578783828065
GOMF_IRON_ION_BINDING,0.8544474302448324,1.0,0.8846762742378947,0.9284523229449397
GOMF_KINASE_INHIBITOR_ACTIVITY,0.6774437541162271,1.0,1.2402129572204301,0.5733572990379145
GOMF_KINASE_REGULATOR_ACTIVITY,0.7599744520983069,1.0,1.210495475508004,0.6303159596535433
GOMF_LAMININ_BINDING,1.552147139120378,0.13094069217318055,1.0687312380140552,0.7973635685138656
GOMF_LIPASE_INHIBITOR_ACTIVITY,1.8531067313754779,0.019224477477180445,1.4573378546420772,0.3444053162756728
GOMF_LIPID_BINDING,1.1962369166152576,0.5473102855947044,0.9664331843287405,0.8764378073778477
GOMF_LIPID_TRANSFER_ACTIVITY,1.1581053499097607,0.6154861104039794,0.7397442194877871,0.9799728886967689
GOMF_LIPID_TRANSPORTER_ACTIVITY,1.0842280337893846,0.7088104875965322,0.914082812415433,0.921047603966449
GOMF_LIPOPOLYSACCHARIDE_BINDING,1.4339687552117641,0.22929374139273478,1.4735363173462834,0.38156071654898654
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,1.4738861876411409,0.1860699470016494,0.6149535545373953,0.9943235456501488
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING,1.6593010151979521,0.06702974444909929,1.2102378040506343,0.6255076909685376
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,1.0823601778113376,0.705004060250095,0.7704061476444255,0.9744627176778811
GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY,1.0795520932271325,0.7077752612931124,1.0677118234674543,0.7960406225887158
GOMF_METALLOENDOPEPTIDASE_ACTIVITY,1.6873215499193899,0.05741460887305687,1.1162662217891728,0.7447645520041579
GOMF_METALLOPEPTIDASE_ACTIVITY,1.2002539050277952,0.54591266811907,0.9188432884655209,0.9217493735652572
GOMF_MHC_PROTEIN_BINDING,0.6457126657003407,1.0,0.9135847652584087,0.918420561953531
GOMF_MICROTUBULE_BINDING,0.6893996050640366,1.0,0.6614066468938611,0.985394997220316
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING,0.8482829371033842,1.0,0.9594967365928726,0.8828730673319777
GOMF_MODIFIED_AMINO_ACID_BINDING,0.8500988507155369,1.0,1.2481770839437307,0.5625976812469677
GOMF_MOLECULAR_CARRIER_ACTIVITY,1.0061220864747205,0.8337585329081414,0.7958565964488983,0.9683976808418447
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY,1.477942151980862,0.18597581768216256,1.3903442841924025,0.41165421376144984
GOMF_MOLECULAR_SEQUESTERING_ACTIVITY,1.1482273275860762,0.6277421505989725,1.5780428669881847,0.25431985222481157
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY,1.7027457007341051,0.05488649913424635,0.992539578939235,0.868497674589504
GOMF_MONOCARBOXYLIC_ACID_BINDING,0.8392132292004384,1.0,1.161030911428114,0.7085407743914343
GOMF_MONOSACCHARIDE_BINDING,1.3032783876464553,0.374697897377962,1.1000755138142302,0.7558388932100415
GOMF_MRNA_3_UTR_BINDING,0.49884061543655983,1.0,1.3356712219949045,0.4502677585508688
GOMF_MRNA_BINDING,0.9547366177316429,0.9087374620777785,1.538583411007995,0.274090759114492
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.9203912514895867,0.9534922738182277,0.7610290781180619,0.9673347314711898
GOMF_NUCLEAR_RECEPTOR_BINDING,0.43962626126109305,1.0,0.8378574638016393,0.9573006768077293
GOMF_NUCLEASE_ACTIVITY,1.0054194806563934,0.8309096400697111,1.4609572243645321,0.3646408589747103
GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,1.0427086314746121,0.767084594679231,1.0620085580260927,0.8051491457523022
GOMF_OPSONIN_BINDING,1.8602808955245023,0.01850419362447342,1.0865725160148891,0.763121433097973
GOMF_ORGANIC_ACID_BINDING,0.8788444866774344,1.0,1.001636876232042,0.876534299260499
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN,0.7964093964118295,1.0,0.6590824993287867,0.978372802510256
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR,0.8837858121440387,0.9959543536691263,1.2887023123987817,0.5065810002023765
GOMF_OXYGEN_BINDING,1.1072626354046875,0.6926650352447891,0.717746734354569,0.9823083127306133
GOMF_PEPTIDASE_ACTIVITY,1.3695453385743188,0.3069423696831512,1.0159446950620044,0.8612457086994484
GOMF_PEPTIDASE_INHIBITOR_ACTIVITY,1.6949444878825966,0.05484622487032288,1.3573741231288632,0.4326217365663053
GOMF_PEPTIDASE_REGULATOR_ACTIVITY,1.5113134352894209,0.15918015738361166,1.3409169058096342,0.4527471963197413
GOMF_PEPTIDE_BINDING,1.3237010364303852,0.35770917291430376,1.1185871614723297,0.7568865171571266
GOMF_PHOSPHATASE_BINDING,0.8966254033084842,0.9743107213236991,0.999235626843477,0.8664743781199374
GOMF_PHOSPHATASE_INHIBITOR_ACTIVITY,1.2408651928212067,0.48025860158585143,1.2327670863068094,0.5818790085181682
GOMF_PHOSPHATASE_REGULATOR_ACTIVITY,0.9405278996050523,0.9316854726693702,1.1543986654237783,0.7100508494371787
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING,0.9101397546061623,0.9694533704972749,1.3242871414357482,0.469083847336889
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING,0.9967869317750707,0.8352983478520655,1.4464598561580528,0.3234920461719523
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,0.8556146316796633,1.0,1.2733393892643914,0.5343977550395171
